"","Genome","Response"
"1382","2574179789",0
"1383","2574179790",0
"1384","2582581318",0
"1385","2734481909",0
"1386","646564529",0
"1387","2734481920",0
"1388","651324029",0
"1389","2916417672",0
"1390","2843132434",0
"1391","2876320891",0
"1392","2558860909",0
"1393","2545824652",0
"1394","2558860917",0
"1395","2681813000",0
"1396","2731957559",0
"1397","2558860907",0
"1398","2541047998",0
"1399","2545824666",0
"1400","2731957564",0
"1401","2731957565",0
"1402","2916553101",0
"1403","2731957567",0
"1404","2558860916",0
"1405","2558860913",0
"1406","2558860905",0
"1407","649989943",0
"1408","2558860908",0
"1409","2558860912",0
"1410","2558860914",0
"1411","2558860915",0
"1412","2731957560",0
"1413","2545824663",0
"1414","2687453605",0
"1415","2545824672",0
"1416","2916559209",0
"1417","2558860910",0
"1418","2831391350",0
"1419","2881972992",0
"1420","2556921009",0
"1421","2724679056",0
"1422","2568526010",0
"1423","2599185265",0
"1424","2791354993",0
"1425","2597490379",0
"1426","2540341223",0
"1427","2540341224",0
"1428","2563366545",0
"1429","2545824514",0
"1430","2558309058",0
"1431","2554235465",0
"1432","2517093037",0
"1433","2615840706",0
"1434","2728369517",0
"1435","2747842406",0
"1436","2524023241",0
"1437","646862321",0
"1438","2894492305",0
"1439","2836765118",0
"1440","2515154211",0
"1441","2811995009",0
"1442","2585427956",0
"1443","2828010827",0
"1444","2836688113",0
"1445","2897341779",0
"1446","643692022",0
"1447","2562617038",0
"1448","2642422588",0
"1449","642979360",0
"1450","2558860285",0
"1451","2642422560",0
"1452","2509276007",0
"1453","2916602691",0
"1454","2585428093",0
"1455","2558860279",0
"1456","2561511082",0
"1457","641380446",0
"1458","644736366",0
"1459","2534681714",0
"1460","643886203",0
"1461","2835063808",0
"1462","2814123220",0
"1463","2833857752",0
"1464","2913335541",0
"1465","2926549205",0
"1466","2558860175",0
"1467","2593339221",0
"1468","2513237287",0
"1469","2597490300",0
"1470","644736367",0
"1471","2585428142",0
"1472","649989950",0
"1473","645058705",0
"1474","2687453170",0
"1475","2868229309",0
"1476","2585428145",0
"1477","640963022",0
"1478","2545555857",0
"1479","648276673",0
"1480","2585428116",0
"1481","2831856209",0
"1482","2588253786",0
"1483","2562617000",0
"1484","2563366501",0
"1485","2562617001",0
"1486","2556921110",0
"1487","2887369388",0
"1488","2531839288",0
"1489","2531839287",0
"1490","2513237358",0
"1491","2545555869",0
"1492","2846347783",0
"1493","2835547190",0
"1494","2515154119",0
"1495","2831367282",0
"1496","2788500238",0
"1497","2585428130",0
"1498","648028026",0
"1499","2582580746",0
"1500","646564534",0
"1501","2740892000",0
"1502","2513237177",0
"1503","2582581325",0
"1504","2596583606",0
"1505","650377942",0
"1506","2802429306",0
"1507","2523533616",0
"1508","2928578658",0
"1509","2875783027",0
"1510","2511231077",0
"1511","2887134966",0
"1512","2786546892",0
"1513","2585427636",0
"1514","2770939564",0
"1515","2892985999",0
"1516","2791354889",0
"1517","2675903155",0
"1518","2617271337",0
"1519","2693429908",0
"1520","2734482249",0
"1521","2523533615",0
"1522","2695420958",0
"1523","2693429883",0
"1524","2523533577",0
"1525","2700988729",0
"1526","2695420960",0
"1527","2693429909",0
"1528","2744054791",0
"1529","2523533607",0
"1530","2596583583",0
"1531","2724679814",0
"1532","2648501293",0
"1533","2617271209",0
"1534","644736369",0
"1535","2698536747",0
"1536","2698536748",0
"1537","2879198178",0
"1538","2622736523",0
"1539","2698536752",0
"1540","2596583547",0
"1541","2693429891",0
"1542","2630968897",0
"1543","2700988712",0
"1544","2509601041",0
"1545","2509276062",0
"1546","2524614599",0
"1547","2675903165",0
"1548","2509276059",0
"1549","2523533540",0
"1550","2636415974",0
"1551","649633065",0
"1552","2788499930",0
"1553","2505679008",0
"1554","2515154145",0
"1555","2503707007",0
"1556","2599185172",0
"1557","2585427664",0
"1558","2724678980",0
"1559","2630968846",0
"1560","637000116",0
"1561","2515154087",0
"1562","649633045",0
"1563","2634166352",0
"1564","2509601034",0
"1565","2786546148",0
"1566","2824927556",0
"1567","2918354206",0
"1568","2582580730",0
"1569","2820973839",0
"1570","2775506716",0
"1571","2523231030",0
"1572","645951804",0
"1573","2859142826",0
"1574","2869315825",0
"1575","2847466697",0
"1576","2540341044",0
"1577","2856191474",0
"1578","637000117",0
"1579","638341097",0
"1580","2571042013",0
"1581","645951848",0
"1582","2519899634",0
"1583","2841649680",0
"1584","2847458331",0
"1585","2524614665",0
"1586","2831922129",0
"1587","2833159525",0
"1588","2833112494",0
"1589","2568526006",0
"1590","648276678",0
"1591","2889945841",0
"1592","2523231061",0
"1593","2600255235",0
"1594","645058834",0
"1595","2808606651",0
"1596","2561511075",0
"1597","2600255093",0
"1598","2836862175",0
"1599","2590828806",0
"1600","2829795795",0
"1601","2515154121",0
"1602","2758568037",0
"1603","2654587565",0
"1604","2861206899",0
"1605","2554235472",0
"1606","2687453436",0
"1607","2829804122",0
"1608","637000119",0
"1609","637000120",0
"1610","2599185203",0
"1611","2599185195",0
"1612","2724679686",0
"1613","2893642356",0
"1614","2834213753",0
"1615","2834023271",0
"1616","2599185183",0
"1617","2695420953",0
"1618","2585427554",0
"1619","646311931",0
"1620","2636416082",0
"1621","2700988693",0
"1622","2622736605",0
"1623","2824291507",0
"1624","2622736631",0
"1625","2599185192",0
"1626","2602042050",0
"1627","2728369484",0
"1628","2784132082",0
"1629","2667527440",0
"1630","2627854285",0
"1631","2893025556",0
"1632","2523231062",0
"1633","2791354871",0
"1634","2791354871",0
"1635","2506783053",0
"1636","2524614536",0
"1637","2731957579",0
"1638","643348555",0
"1639","2835046211",0
"1640","2756170231",0
"1641","649633006",0
"1642","2681812973",0
"1643","2918390780",0
"1644","2923461097",0
"1645","2523533535",0
"1646","2923443038",0
"1647","2671180087",0
"1648","2802429308",0
"1649","2806310735",0
"1650","2523231036",0
"1651","2512047058",0
"1652","2514885044",0
"1653","2734481960",0
"1654","2519899569",0
"1655","646311932",0
"1656","2731957553",0
"1657","2523231038",0
"1658","2563367079",0
"1659","2675903489",0
"1660","2834547273",0
"1661","2639762576",0
"1662","2523231041",0
"1663","2514885045",0
"1664","2734481953",0
"1665","2523231044",0
"1666","2523231045",0
"1667","2524614582",0
"1668","2648501484",0
"1669","2523231047",0
"1670","2513237321",0
"1671","2846673470",0
"1672","2675903634",0
"1673","650377943",0
"1674","2775506860",0
"1675","2829726240",0
"1676","645951817",0
"1677","647533172",0
"1678","2503982037",0
"1679","2687453730",0
"1680","2681813547",0
"1681","649633002",0
"1682","2522572156",0
"1683","2713897040",0
"1684","647000258",0
"1685","2531839526",0
"1686","2684622615",0
"1687","2616644830",0
"1688","2799112276",0
"1689","2524614660",0
"1690","651324038",0
"1691","2597490374",0
"1692","2916265895",0
"1693","2916272478",0
"1694","2775507019",0
"1695","2924818472",0
"1696","651324039",0
"1697","2879044333",0
"1698","2773857811",0
"1699","2513237309",0
"1700","637000128",0
"1701","2582580505",0
"1702","2681812914",0
"1703","649989953",0
"1704","648028029",0
"1705","2740892605",0
"1706","2681812893",0
"1707","650377948",0
"1708","2600255242",0
"1709","2597490369",0
"1710","2917646558",0
"1711","2648501819",0
"1712","2913477690",0
"1713","2788499955",0
"1714","2504756004",0
"1715","2634166281",0
"1716","2728369474",0
"1717","2818991471",0
"1718","2651870127",0
"1719","2554235482",0
"1720","2554235479",0
"1721","2511231068",0
"1722","2534681902",0
"1723","638154503",0
"1724","2778260947",0
"1725","2693429892",0
"1726","2513237186",0
"1727","2651870103",0
"1728","2837540175",0
"1729","2617270915",0
"1730","2597490337",0
"1731","2509601017",0
"1732","2695420988",0
"1733","2617270777",0
"1734","2914819717",0
"1735","2724679816",0
"1736","2693429869",0
"1737","2806310686",0
"1738","2554235466",0
"1739","2529292733",0
"1740","2531839093",0
"1741","2554235495",0
"1742","2554235506",0
"1743","2630968663",0
"1744","2554235491",0
"1745","2518645586",0
"1746","2585428071",0
"1747","2751185719",0
"1748","2724679784",0
"1749","2512564011",0
"1750","2554235481",0
"1751","2534682141",0
"1752","2554235478",0
"1753","2554235501",0
"1754","2554235500",0
"1755","2554235494",0
"1756","2576861458",0
"1757","2529293244",0
"1758","2756170193",0
"1759","2554235499",0
"1760","2508501015",0
"1761","646564536",0
"1762","649633053",0
"1763","2617270895",0
"1764","2617270920",0
"1765","2516653079",0
"1766","2617270928",0
"1767","2617270902",0
"1768","2619618990",0
"1769","2537561866",0
"1770","2693429898",0
"1771","2675903232",0
"1772","2675903221",0
"1773","2663762745",0
"1774","2516653073",0
"1775","644736372",0
"1776","2667527389",0
"1777","2718217703",0
"1778","2802428806",0
"1779","2900696506",0
"1780","2571042376",0
"1781","2639762508",0
"1782","2617270787",0
"1783","2930057488",0
"1784","2856158536",0
"1785","2900672150",0
"1786","2824923856",0
"1787","2773858001",0
"1788","2824403443",0
"1789","2599185207",0
"1790","2617270880",0
"1791","2617270887",0
"1792","2969621807",0
"1793","2859108715",0
"1794","2824407391",0
"1795","2617270877",0
"1796","2526164533",0
"1797","2556921012",0
"1798","2856135535",0
"1799","2687453422",0
"1800","2582581268",0
"1801","2524614508",0
"1802","2617270784",0
"1803","2885246353",0
"1804","2856140103",0
"1805","2518645611",0
"1806","2698536813",0
"1807","2900700145",0
"1808","2599185144",0
"1809","2885257956",0
"1810","2791355135",0
"1811","2921734935",0
"1812","2902691746",0
"1813","2843940340",0
"1814","2824377609",0
"1815","2654587879",0
"1816","2900675291",0
"1817","2617270933",0
"1818","2844988376",0
"1819","2617270760",0
"1820","2551306539",0
"1821","2718217680",0
"1822","2824416888",0
"1823","2551306145",0
"1824","2698536942",0
"1825","2617270764",0
"1826","2636416175",0
"1827","2571042251",0
"1828","2902747981",0
"1829","2856149634",0
"1830","2770939578",0
"1831","2617270878",0
"1832","2617271289",0
"1833","2517572236",0
"1834","2585427838",0
"1835","2509887032",0
"1836","2671180169",0
"1837","2654587885",0
"1838","2802429687",0
"1839","2636416066",0
"1840","2671180170",0
"1841","2506520034",0
"1842","2914730251",0
"1843","2517287030",0
"1844","2617270898",0
"1845","2562617192",0
"1846","2690315683",0
"1847","651053028",0
"1848","2562617191",0
"1849","644736373",0
"1850","2571042483",0
"1851","639633026",0
"1852","2654588107",0
"1853","2684622567",0
"1854","2554235475",0
"1855","2617270873",0
"1856","2554235480",0
"1857","2554235496",0
"1858","2724679704",0
"1859","2724679794",0
"1860","2554235473",0
"1861","2554235487",0
"1862","2524614679",0
"1863","2791355071",0
"1864","2617271215",0
"1865","2554235489",0
"1866","643692025",0
"1867","2554235508",0
"1868","2791355074",0
"1869","2524614823",0
"1870","2617270732",0
"1871","2554235490",0
"1872","2554235509",0
"1873","2724679803",0
"1874","2881923770",0
"1875","2617270895",0
"1876","2531839487",0
"1877","2639762563",0
"1878","2510065051",0
"1879","2556921652",0
"1880","2681812915",0
"1881","2816332110",0
"1882","2914868299",0
"1883","2554235498",0
"1884","2853959580",0
"1885","2667527214",0
"1886","2554235505",0
"1887","2534681901",0
"1888","646311934",0
"1889","643348557",0
"1890","646311935",0
"1891","2554235485",0
"1892","2506783009",0
"1893","2852728668",0
"1894","2523533533",0
"1895","2513237357",0
"1896","2917782786",0
"1897","2534682345",0
"1898","643886213",0
"1899","2916544903",0
"1900","643886141",0
"1901","649633054",0
"1902","2663763499",0
"1903","646564537",0
"1904","2546825547",0
"1905","2896621630",0
"1906","2558309108",0
"1907","2671181141",0
"1908","641522632",0
"1909","2832873813",0
"1910","2832863383",0
"1911","2831698200",0
"1912","2831707323",0
"1913","2519103046",0
"1914","2839925148",0
"1915","2540341032",0
"1916","2636415568",0
"1917","2844852863",0
"1918","2667527392",0
"1919","2731957614",0
"1920","2724679244",0
"1921","2724679243",0
"1922","2724679240",0
"1923","2724679242",0
"1924","2770939568",0
"1925","2757320858",0
"1926","640069313",0
"1927","2508501111",0
"1928","2645728042",0
"1929","2523231012",0
"1930","2582581238",0
"1931","2504136000",0
"1932","2540341241",0
"1933","644736375",0
"1934","643886103",0
"1935","2509601028",0
"1936","2814123039",0
"1937","2523533583",0
"1938","2574180452",0
"1939","2622736540",0
"1940","2770939556",0
"1941","645951835",0
"1942","2593339276",0
"1943","2609460080",0
"1944","2675903597",0
"1945","650377953",0
"1946","2619619207",0
"1947","2833634935",0
"1948","2571042915",0
"1949","2751185699",0
"1950","2593339290",0
"1951","2521172633",0
"1952","2731639182",0
"1953","2728369218",0
"1954","2524614724",0
"1955","2895832707",0
"1956","2502422321",0
"1957","640069314",0
"1958","2887176471",0
"1959","2521172694",0
"1960","2576861496",0
"1961","2582580773",0
"1962","2582580770",0
"1963","2582580774",0
"1964","2576861493",0
"1965","2576861497",0
"1966","2576861495",0
"1967","637000135",0
"1968","2576861492",0
"1969","2576861494",0
"1970","2648501134",0
"1971","2713896804",0
"1972","2513237218",0
"1973","649633056",0
"1974","2563367222",0
"1975","2770939641",0
"1976","643692052",0
"1977","2795385456",0
"1978","2681812894",0
"1979","2734481966",0
"1980","2775506863",0
"1981","2882072473",0
"1982","649633057",0
"1983","2831541896",0
"1984","2634166323",0
"1985","2687453494",0
"1986","2849278078",0
"1987","2734481962",0
"1988","649633058",0
"1989","2681812985",0
"1990","2731957612",0
"1991","2531839443",0
"1992","2731957613",0
"1993","2731957621",0
"1994","2893783347",0
"1995","2695420949",0
"1996","2883942875",0
"1997","2883945316",0
"1998","2630968752",0
"1999","2630968302",0
"2000","2639763038",0
"2001","2509601042",0
"2002","2654587582",0
"2003","2513237274",0
"2004","644736376",0
"2005","2524614800",0
"2006","2660237909",0
"2007","2595698251",0
"2008","2844801912",0
"2009","640753031",0
"2010","2844806747",0
"2011","2772190730",0
"2012","2734482001",0
"2013","2734481998",0
"2014","2734482000",0
"2015","2734481999",0
"2016","2788499853",0
"2017","649989956",0
"2018","651324044",0
"2019","643886193",0
"2020","2770939493",0
"2021","2588253798",0
"2022","2602042031",0
"2023","2602042045",0
"2024","2599185180",0
"2025","2599185298",0
"2026","2588253795",0
"2027","2802429590",0
"2028","2639762785",0
"2029","2865693805",0
"2030","2898382427",0
"2031","2721755800",0
"2032","2847157150",0
"2033","2893684298",0
"2034","2636415781",0
"2035","642555133",0
"2036","2818991576",0
"2037","2898378665",0
"2038","2866510393",0
"2039","2898422984",0
"2040","2687453620",0
"2041","2834070201",0
"2042","2847138596",0
"2043","2865691101",0
"2044","2865688490",0
"2045","641380434",0
"2046","2585427871",0
"2047","2690315885",0
"2048","2791354939",0
"2049","2811995046",0
"2050","644736379",0
"2051","2645727976",0
"2052","2866673921",0
"2053","2918305061",0
"2054","2816332119",0
"2055","2866832330",0
"2056","2515154140",0
"2057","646311938",0
"2058","2870837851",0
"2059","2806310635",0
"2060","2838804460",0
"2061","2895016110",0
"2062","2864715011",0
"2063","2827946139",0
"2064","2894994769",0
"2065","2873330523",0
"2066","2867521640",0
"2067","2866793835",0
"2068","2731957585",0
"2069","648276680",0
"2070","2891118952",0
"2071","2521172634",0
"2072","2684623008",0
"2073","2751185544",0
"2074","2756170257",0
"2075","2839383563",0
"2076","2757320357",0
"2077","2802429321",0
"2078","2863024190",0
"2079","2863105245",0
"2080","644736380",0
"2081","2786546944",0
"2082","2786546943",0
"2083","2889782386",0
"2084","2927548933",0
"2085","2784132170",0
"2086","2784746774",0
"2087","2881892145",0
"2088","649989950",0
"2089","2832953387",0
"2090","2593339158",0
"2091","2593339256",0
"2092","2606217760",0
"2093","2969836258",0
"2094","2558860131",0
"2095","2681813023",0
"2096","2667527822",0
"2097","2896841607",0
"2098","2667527581",0
"2099","647000263",0
"2100","2728369694",0
"2101","2822017380",0
"2102","651324057",0
"2103","645951838",0
"2104","2660238151",0
"2105","2700989116",0
"2106","2657245519",0
"2107","2671180997",0
"2108","2700989132",0
"2109","642555134",0
"2110","2700989143",0
"2111","2734481918",0
"2112","651324058",0
"2113","651324059",0
"2114","2728369695",0
"2115","2877511904",0
"2116","637000139",0
"2117","2721755550",0
"2118","2671180553",0
"2119","2916482346",0
"2120","2657245078",0
"2121","2585427875",0
"2122","2814123232",0
"2123","643886061",0
"2124","651324061",0
"2125","2667528021",0
"2126","2700989144",0
"2127","2663762633",0
"2128","639633030",0
"2129","2700989147",0
"2130","2671181128",0
"2131","2700989150",0
"2132","645951865",0
"2133","643886044",0
"2134","2657245150",0
"2135","645951832",0
"2136","2700989157",0
"2137","2657245084",0
"2138","643886046",0
"2139","2660238416",0
"2140","2597490363",0
"2141","2728369681",0
"2142","2675903327",0
"2143","2728369670",0
"2144","2565956592",0
"2145","2654587709",0
"2146","2814123334",0
"2147","2667527909",0
"2148","2728369672",0
"2149","2660238628",0
"2150","2657245411",0
"2151","2731957662",0
"2152","2660238052",0
"2153","2663763371",0
"2154","2700989156",0
"2155","2728369673",0
"2156","2667527643",0
"2157","643886051",0
"2158","2657245104",0
"2159","2728369671",0
"2160","2916479636",0
"2161","2585427921",0
"2162","2896850075",0
"2163","2896846605",0
"2164","2700989135",0
"2165","2902495512",0
"2166","2562617181",0
"2167","2700989158",0
"2168","2660238387",0
"2169","642555135",0
"2170","2937316031",0
"2171","2667528057",0
"2172","2663763074",0
"2173","2816332337",0
"2174","643886048",0
"2175","2806310974",0
"2176","2728369706",0
"2177","2681813031",0
"2178","2700989146",0
"2179","2700989154",0
"2180","2660237987",0
"2181","2700989262",0
"2182","643886047",0
"2183","2660237943",0
"2184","643886050",0
"2185","2700989145",0
"2186","2667528132",0
"2187","2906019534",0
"2188","2903255457",0
"2189","2906048348",0
"2190","2871632203",0
"2191","2871629740",0
"2192","2903266210",0
"2193","2874262289",0
"2194","2861643106",0
"2195","2515154118",0
"2196","2806310636",0
"2197","649989970",0
"2198","649633063",0
"2199","2814123193",0
"2200","2596583535",0
"2201","2663762758",0
"2202","2667527444",0
"2203","2588253789",0
"2204","2894321899",0
"2205","638341115",0
"2206","2582581269",0
"2207","2695420683",0
"2208","2663763523",0
"2209","2660238016",0
"2210","2660238715",0
"2211","2690316045",0
"2212","2667527672",0
"2213","2693429757",0
"2214","2657245499",0
"2215","2695420771",0
"2216","2558860982",0
"2217","2695420407",0
"2218","2885553282",0
"2219","2698536327",0
"2220","2663762617",0
"2221","2869765844",0
"2222","2695420441",0
"2223","2657245025",0
"2224","2693429527",0
"2225","2660237932",0
"2226","2585428143",0
"2227","2690316329",0
"2228","2660238257",0
"2229","2681813188",0
"2230","2663762831",0
"2231","2660238525",0
"2232","2667527804",0
"2233","2667527708",0
"2234","2660238232",0
"2235","2663762905",0
"2236","2663763173",0
"2237","2660237952",0
"2238","2681813200",0
"2239","2660238143",0
"2240","2695420558",0
"2241","2561511070",0
"2242","2663762636",0
"2243","2660238685",0
"2244","2821241899",0
"2245","2856447022",0
"2246","2856442703",0
"2247","2554235749",0
"2248","2588253796",0
"2249","2728369697",0
"2250","2891062001",0
"2251","640963040",0
"2252","2619619034",0
"2253","2595698253",0
"2254","2596583533",0
"2255","2770939509",0
"2256","2865919580",0
"2257","2619619033",0
"2258","2634166311",0
"2259","642555137",0
"2260","2541047153",0
"2261","2541047026",0
"2262","2681812812",0
"2263","2541047154",0
"2264","2545555867",0
"2265","2859649466",0
"2266","2537562171",0
"2267","2531839092",0
"2268","2534682290",0
"2269","644736384",0
"2270","2528311094",0
"2271","2524023214",0
"2272","2814123040",0
"2273","2802428808",0
"2274","2526164546",0
"2275","2861435432",0
"2276","2775506870",0
"2277","651324031",0
"2278","649633064",0
"2279","651324069",0
"2280","646564543",0
"2281","643886109",0
"2282","2645727607",0
"2283","639633034",0
"2284","2517093012",0
"2285","2740892510",0
"2286","2667527649",0
"2287","2602041674",0
"2288","2517434011",0
"2289","2636416063",0
"2290","2728369479",0
"2291","2827960989",0
"2292","2833575075",0
"2293","2834088864",0
"2294","2916455769",0
"2295","2823437510",0
"2296","2874802799",0
"2297","646564544",0
"2298","639633035",0
"2299","2695420928",0
"2300","2622736532",0
"2301","2622736595",0
"2302","2788499893",0
"2303","2791354872",0
"2304","2861666540",0
"2305","2788499892",0
"2306","2840548837",0
"2307","2597490349",0
"2308","2524023249",0
"2309","2687453111",0
"2310","2781126037",0
"2311","2585428153",0
"2312","2740891860",0
"2313","2728369705",0
"2314","2740891855",0
"2315","2901136890",0
"2316","2648501842",0
"2317","2844281797",0
"2318","2834688942",0
"2319","2636415832",0
"2320","2630968459",0
"2321","2791355086",0
"2322","2802429657",0
"2323","2731957675",0
"2324","2728369720",0
"2325","2802429647",0
"2326","2630968763",0
"2327","2855314903",0
"2328","2791355084",0
"2329","2576861444",0
"2330","2740891852",0
"2331","2687453248",0
"2332","2675903697",0
"2333","2831581866",0
"2334","2811995133",0
"2335","2645727833",0
"2336","2503508009",0
"2337","2585428155",0
"2338","2791354903",0
"2339","2770939621",0
"2340","2517572203",0
"2341","2850321154",0
"2342","2690315862",0
"2343","2681813549",0
"2344","2757320355",0
"2345","2784746771",0
"2346","2510065050",0
"2347","2524023158",0
"2348","2599185335",0
"2349","2565956520",0
"2350","2648501899",0
"2351","644736353",0
"2352","2523533628",0
"2353","2816332116",0
"2354","2524614583",0
"2355","2651869825",0
"2356","2786546860",0
"2357","2757320364",0
"2358","2636415975",0
"2359","2504643006",0
"2360","639633037",0
"2361","2540341173",0
"2362","2687453330",0
"2363","2728369480",0
"2364","2556921010",0
"2365","2522572179",0
"2366","2693429862",0
"2367","2734482069",0
"2368","2881232178",0
"2369","2518645605",0
"2370","2617270783",0
"2371","2681813548",0
"2372","2617270835",0
"2373","2524614596",0
"2374","2757320362",0
"2375","2506210002",0
"2376","2524614573",0
"2377","2881371823",0
"2378","2751185729",0
"2379","2781126051",0
"2380","2923456805",0
"2381","2634166904",0
"2382","2599185228",0
"2383","2561511218",0
"2384","2571042346",0
"2385","2636415931",0
"2386","2511231071",0
"2387","2841216226",0
"2388","2596583540",0
"2389","2556921013",0
"2390","2510065032",0
"2391","2839519612",0
"2392","2891683568",0
"2393","2887030614",0
"2394","646564545",0
"2395","2522572180",0
"2396","646564546",0
"2397","2528768209",0
"2398","2515154081",0
"2399","2770939489",0
"2400","2784746804",0
"2401","2517093030",0
"2402","650716050",0
"2403","2767802752",0
"2404","2791354817",0
"2405","2802429270",0
"2406","2775506891",0
"2407","2775506885",0
"2408","637000158",0
"2409","2561511101",0
"2410","2775506888",0
"2411","2561511100",0
"2412","2548877170",0
"2413","2802429291",0
"2414","2775506889",0
"2415","2756170246",0
"2416","2590828825",0
"2417","640427120",0
"2418","2519103191",0
"2419","2791355014",1
"2420","2645727909",1
"2421","2775506920",1
"2422","2627853524",1
"2423","2593339167",1
"2424","2593339150",1
"2425","646311943",1
"2426","2926682867",1
"2427","2505679073",1
"2428","2512564055",1
"2429","2505679075",1
"2430","2913378003",1
"2431","637000161",1
"2432","2630968972",1
"2433","640753034",1
"2434","2814123256",1
"2435","640753036",1
"2436","2918187917",1
"2437","640069317",1
"2438","2791354905",1
"2439","2540341105",1
"2440","640069318",1
"2441","2684622607",1
"2442","2506783068",1
"2443","2887782944",1
"2444","2540341105",1
"2445","2681813007",1
"2446","2739367766",1
"2447","2506783068",1
"2448","2939508084",1
"2449","640069318",1
"2450","2887782944",1
"2451","2634166298",1
"2452","648028039",1
"2453","2914862632",1
"2454","646564550",1
"2455","2914860506",1
"2456","648028040",1
"2457","2913416594",1
"2458","2913348608",1
"2459","2519103099",1
"2460","2515075008",1
"2461","2883920249",1
"2462","2509601008",1
"2463","2939866076",1
"2464","2571042922",1
"2465","2786546529",1
"2466","2947454755",1
"2467","2506381025",1
"2468","648028040",1
"2469","638154507",1
"2470","2508501105",1
"2471","2502790017",1
"2472","638154508",1
"2473","2630968729",1
"2474","2651869834",1
"2475","2684622506",1
"2476","2627853861",1
"2477","2651869866",1
"2478","2791355116",1
"2479","2636415612",1
"2480","2648501188",1
"2481","2802429591",1
"2482","637000163",1
"2483","2757320366",1
"2484","648028041",1
"2485","638154510",1
"2486","650716055",1
"2487","2519103186",1
"2488","649633067",1
"2489","2802429432",0
"2490","637000165",0
"2491","2585427884",0
"2492","2657245330",0
"2493","2517287034",0
"2494","648276688",0
"2495","2582581870",0
"2496","644736387",0
"2497","2829760844",0
"2498","2756170276",0
"2499","2829766573",0
"2500","2829745981",0
"2501","2861691609",0
"2502","2832923104",0
"2503","2510065046",0
"2504","2675903028",0
"2505","643348565",0
"2506","2548876819",0
"2507","2516653063",0
"2508","2675903437",0
"2509","2524614657",0
"2510","2574179779",0
"2511","2574179740",0
"2512","2728369704",0
"2513","2744054730",0
"2514","651324072",0
"2515","2512564005",0
"2516","2527291626",0
"2517","2845830360",0
"2518","647533183",0
"2519","2518645588",0
"2520","2517487019",0
"2521","2517093044",0
"2522","2802429333",0
"2523","646564551",0
"2524","2770939601",0
"2525","2516653058",0
"2526","2511231069",0
"2527","2627853600",0
"2528","2877034298",0
"2529","2893677331",0
"2530","2919382452",0
"2531","2893534022",0
"2532","2893536966",0
"2533","2867847951",0
"2534","2671180799",0
"2535","2861987423",0
"2536","2731957680",0
"2537","2630968996",0
"2538","2731957586",0
"2539","2918394494",0
"2540","2831315640",0
"2541","2893531040",0
"2542","2711768172",0
"2543","2818991429",0
"2544","2893586405",0
"2545","2811994985",0
"2546","2585427556",0
"2547","2731957587",0
"2548","2731957588",0
"2549","2918350604",0
"2550","2617271234",0
"2551","2844835074",0
"2552","2731957582",0
"2553","2816332114",0
"2554","2893680751",0
"2555","2870628048",0
"2556","2698536670",0
"2557","2824374264",0
"2558","2734481942",0
"2559","2863380036",0
"2560","2772190709",0
"2561","2773857850",0
"2562","2681812892",0
"2563","2861623431",0
"2564","2802428807",0
"2565","2870801768",0
"2566","2870573580",0
"2567","645951813",0
"2568","2870804320",0
"2569","2893589407",0
"2570","2845000861",0
"2571","650716058",0
"2572","648028042",0
"2573","2617270871",0
"2574","2622736592",0
"2575","2623620611",0
"2576","2623620569",0
"2577","2623620612",0
"2578","2622736604",0
"2579","2623620557",0
"2580","2623620567",0
"2581","2855711692",0
"2582","2585427558",0
"2583","2622736531",0
"2584","2623620396",0
"2585","2636415978",0
"2586","2622736591",0
"2587","2619619047",0
"2588","2619619644",0
"2589","2585427559",0
"2590","2636415968",0
"2591","2622736606",0
"2592","2627854289",0
"2593","2728369162",0
"2594","2622736537",0
"2595","2585427560",0
"2596","2636416073",0
"2597","640196209",0
"2598","2724679246",0
"2599","2772190673",0
"2600","2724679245",0
"2601","2724679248",0
"2602","2731957593",0
"2603","2889606800",0
"2604","2561511231",0
"2605","2751185887",0
"2606","2791355158",0
"2607","2791355167",0
"2608","2890773813",0
"2609","2791355152",0
"2610","648276689",0
"2611","649989974",0
"2612","643886108",0
"2613","2827613928",0
"2614","2964346709",0
"2615","2636415824",0
"2616","2558860283",0
"2617","2651869945",0
"2618","2834890540",0
"2619","2703719206",0
"2620","2902295020",0
"2621","2515154147",0
"2622","2868718361",0
"2623","2582580755",0
"2624","2843587213",0
"2625","2524614551",0
"2626","2847058841",0
"2627","2902284889",0
"2628","2873786040",0
"2629","2876138306",0
"2630","2878536677",0
"2631","2871056431",0
"2632","2731957694",0
"2633","2902266764",0
"2634","2873788312",0
"2635","2878540523",0
"2636","2858172386",0
"2637","2551306474",0
"2638","2639762803",0
"2639","2757320696",0
"2640","2671180021",0
"2641","2894668856",0
"2642","2840458382",0
"2643","2505679007",0
"2644","2835303341",0
"2645","2667527237",0
"2646","2784746785",0
"2647","2784132080",0
"2648","2832382567",0
"2649","2751185700",0
"2650","641522641",0
"2651","2856228341",0
"2652","2619619251",0
"2653","2648501395",0
"2654","645058725",0
"2655","2548876531",0
"2656","2568526319",0
"2657","2630968850",0
"2658","2865532394",0
"2659","2866967103",0
"2660","2645727597",0
"2661","2687453534",0
"2662","2867052265",0
"2663","2734481951",0
"2664","2808606776",0
"2665","2865351897",0
"2666","2865357517",0
"2667","2865363366",0
